svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
0.5750107924526282,0.05421732540524016,-0.019286145088929563,0.1338863708354161
1.0758345278610992,-0.015567732101594234,0.10169212405094569,-0.08128637130004474
-0.5686773180218895,0.11684198599256856,0.28416420119346686,0.013692736301860187
0.159044291180937,0.1445659176808627,0.1549450417380671,0.08376439665717028
0.8319927818078257,-0.10251401081489209,-0.1935799515643301,-0.12379858204558247
0.4232293748140402,-0.13813160175048939,0.048043742316158766,-0.15301602218572702
0.7459425487552023,0.09359366280637371,-0.13944766675073594,0.1883527926199361
-0.886797542443869,-0.18313666039567644,-0.26490554263301236,-0.09160030246506534
-0.3686507572904646,0.00055217749246117,0.027460479293750728,-0.06432056100007577
0.5820040815368769,0.13556017511294816,0.1915818278223786,0.16950461644075743
0.42036623689707864,-0.043300232512099246,-0.24874718347853697,0.09054382272862571
-0.7570686163990852,-0.17378861919951538,0.22089002698232707,-0.2294869447202464
1.7303360964963332,-0.07080100093450159,-0.1374431144793163,-0.11167190322839782
-1.9737553238450412,0.02076344739209135,-0.30167654189082527,0.10392894699506205
1.73870537496961,0.23043108491841624,0.19996746768224466,0.3352879461913001
2.1872099407501615,0.20871985716651142,0.17550414715269008,0.28069973673658
-0.08675579974049086,0.430122112503456,0.33326651104849536,0.37323272196452895
0.9463731208858351,0.08033456813067275,-0.07640712171947722,0.10188287254988238
-2.5551800552237323,-0.30834530125759724,-0.27312842364972345,-0.3004976199074619
-1.5829377648880767,0.13979131386710808,0.36441935530998015,0.07998662927008982
-2.237350364104385,0.03221857394985206,-0.13442252912852537,0.3137182789333488
-0.0033918399386878018,0.010922029399265787,-0.03917241032057339,-0.1725400525317592
-0.5943255336783858,-0.055845599258801615,0.03168794347110293,-0.10205645933913543
1.502222996399117,-0.15876000230262088,-0.14506128902986448,-0.08650311525386478
1.5008526122778996,-0.12176054228999067,-0.11306364338563712,-0.06982284125535498
-0.8401807806671496,-0.12705352029048833,-0.08354883684737985,-0.1777213382489925
1.4946212577094193,0.21265745832662597,-0.03264238827867039,0.1356065280107509
0.3313342288705942,-0.3711476207023881,-0.17208361706378877,-0.4829990987155104
-3.3362023522814552,-0.03228283027683032,0.03914750523195093,-0.0733148617285192
-0.6612318526390722,0.10617863000135008,0.1728457482937797,0.007617285742245072
2.280630712777658,0.08250844010383418,0.3569355540511783,-0.06481105760301814
1.3718174054303975,0.3285782326096398,-0.18324356002526054,0.3530387136138853
-1.6896750880614704,-0.6074448301096615,-0.4884616324406197,-0.623756188070538
-0.8129510181871527,0.13351078811603745,-0.04859624029610399,0.33751337913891577
-0.19681713933769834,-0.6592380461611957,-0.5683792956192313,-0.613929405796069
-0.92380507207656,0.18729882487165073,-0.17347466500917302,0.30971511036364097
-0.4002841482737771,0.35206146399654314,-0.1301104512744894,0.3487194930119807
0.5438215580920056,0.2554396172921941,0.09995302360246616,0.24866232472516792
-0.16987609428252143,0.0767754160549482,0.44723910838997494,-0.10038041621029181
-0.022790791526569404,0.014723980277060678,0.41720950779849586,-0.25337574821091546
-0.1729040227513805,0.0921122946472025,-0.13016439110652178,0.17615602867124336
,,,
0.4167809382386473,-0.09695239037655345,-0.20816750815839397,-0.07083276222474522
-0.18640219557993332,0.20069559551874638,0.47066692850214276,0.09895952362819671
-0.15268105802638837,0.33655153889834255,0.45084402342309937,0.3481948395962724
-1.6050447071907472,-0.6519311932125432,-0.526468169703711,-0.6475090791877857
0.6471108997863191,0.11442290773925756,0.4995610751079802,-0.06997967774716363
0.2014879832995391,0.329001022228264,0.43998735765272057,0.33090864169854284
1.4024483733548943,0.19601278474295225,0.44696513166861906,0.06724861791042835
1.2748879592232596,-0.6541611663996283,-0.5507699651293138,-0.6366840095357295
